FD,convexity,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,label
1.0542,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.0679,0.9540371326,0.3183098862,0.0022930537,0.0003010245,0.001024797,0.0046630252,0.0009002274,0.0002175741,0.0016370968,0.0048753038,0.007167653,0.0014903955,0.000753068,0.0003137585,0.0021305258,0.0065406292,0.0017894637,0.00982439,0.0022320804,0.0005661916,0.0058236446,0.0015065648,0.0024356571,0.0078460834,0.0024753804,0.0009456091,1
1.061,0.956487823,0.3183098862,0.0008342893,0.0044077111,0.0021859768,0.0017773863,0.0042660181,0.0071554286,0.0035124524,0.0049322385,0.0029367541,0.006468829,0.0052640294,0.0095754451,0.0046300796,0.0061174678,0.0029433802,0.0044095784,0.0087059578,0.0071937478,0.00185924,0.0114613338,0.0054328789,0.0064558385,0.0033310225,0.0087628377,1
1.0542,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.0595,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.0737,0.9525422654,0.3183098862,0.0008377812,0.0002759782,0.0029393629,0.0017001511,0.0023670224,0.0003614759,0.0046534834,0.0027352943,0.0026255852,0.0036534259,0.0045883102,0.0002940847,0.0059717009,0.003803291,0.0058690254,0.0036691481,0.0050224036,0.0063247192,0.0070058361,6.00515430979898E-06,0.0066898998,0.0048318433,0.0070989336,0.0044812785,1
1.0985,0.9514560511,0.3183098862,0.0007184691,0.0004161719,0.0005873791,0.0014789606,0.001830772,0.0007977383,0.0007590685,0.0024291837,0.00231044,0.0029129869,0.0047049846,0.0013265665,0.0005948645,0.0036491377,0.0069490914,0.0032145278,0.004180817,0.0068260529,0.0096314974,0.0020425045,0.0005037518,0.0051235217,0.0078462438,0.0076017721,1
1.1165,0.9499235024,0.3183098862,0.0011700513,0.0010878307,0.0015800551,0.0023653573,0.0033081102,0.0018626617,0.0026256989,0.0015195693,0.0036029172,0.0051173736,0.0069646454,0.0027054359,0.003680539,0.0019304906,0.0065333286,0.0048791485,0.0070876074,0.009746486,0.0031298146,0.0036295982,0.0048072117,0.0021492804,0.0083062535,0.002952457,1
1.0335,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.1114,0.9494905148,0.3183098862,0.0026909618,0.00031037,0.0010216739,0.0054567624,0.0008980386,0.0002647312,0.0016190954,0.004877713,0.0083525875,0.0014979763,0.0007379287,0.0001800727,0.0020782507,0.0065470338,0.001786604,0.0113922947,0.0022631321,0.0005146619,0.0058313096,0.0012160435,0.0023226055,0.0078633702,0.0024975274,0.0009746693,1
1.1075,0.9464554114,0.3183098862,0.0008561551,0.0002758315,0.0029392266,0.0017763988,0.0023704086,0.000360186,0.0046564938,0.0027291549,0.0028311145,0.0036573481,0.0045837086,0.0002881874,0.0059834764,0.0037728139,0.0058756096,0.0040919159,0.005022374,0.0063200557,0.0070262492,1.29271686595955E-05,0.0067194304,0.0047566332,0.0071426529,0.004473916,1
1.1114,0.9494905148,0.3183098862,0.0026909618,0.00031037,0.0010216739,0.0054567624,0.0008980386,0.0002647312,0.0016190954,0.004877713,0.0083525875,0.0014979763,0.0007379287,0.0001800727,0.0020782507,0.0065470338,0.001786604,0.0113922947,0.0022631321,0.0005146619,0.0058313096,0.0012160435,0.0023226055,0.0078633702,0.0024975274,0.0009746693,1
1.0595,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.0535,0.956487823,0.3183098862,0.0008342893,0.0044077111,0.0021859768,0.0017773863,0.0042660181,0.0071554286,0.0035124524,0.0049322385,0.0029367541,0.006468829,0.0052640294,0.0095754451,0.0046300796,0.0061174678,0.0029433802,0.0044095784,0.0087059578,0.0071937478,0.00185924,0.0114613338,0.0054328789,0.0064558385,0.0033310225,0.0087628377,1
1.0845,0.9514560511,0.3183098862,0.0007184691,0.0004161719,0.0005873791,0.0014789606,0.001830772,0.0007977383,0.0007590685,0.0024291837,0.00231044,0.0029129869,0.0047049846,0.0013265665,0.0005948645,0.0036491377,0.0069490914,0.0032145278,0.004180817,0.0068260529,0.0096314974,0.0020425045,0.0005037518,0.0051235217,0.0078462438,0.0076017721,1
1.0569,0.9564553392,0.3183098862,0.0018910951,0.0003630155,0.0010183884,0.0038347136,0.001471443,0.0005301564,0.0015873558,0.0027143098,0.0058646716,0.002529888,0.0015039748,0.0005712164,0.0020272608,0.0036102739,0.0048857954,0.0079743104,0.003982662,0.0017600308,0.0083104522,0.0004122763,0.0023778884,0.0043214993,0.0065987961,0.007697859,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.122,0.952972767,0.3183098862,0.0018196362,0.001086735,0.0023565114,0.0037819677,0.0044880002,0.001862235,0.0038491101,0.0019097532,0.0060171549,0.0069493947,0.0054848769,0.0027247616,0.0052174651,0.0027438381,0.0027953391,0.0086260286,0.0096113931,0.0075374945,0.006829642,0.0037265729,0.0064050644,0.0036784174,0.0041912435,0.0028610265,1
1.1168,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1388,0.9525795473,0.3183098862,0.0006881581,0.0030146615,0.0012903969,0.0014336362,0.0006259069,0.0046258184,0.0021454964,0.0053024615,0.0022899802,0.0009455444,0.0007393526,0.0056056179,0.0029899461,0.0071412742,0.0014325763,0.0032977915,0.0012784209,0.0009993694,0.0025661695,0.0056471398,0.0038142288,0.0086133088,0.0018549168,0.0037304826,1
1.1402,0.9484221345,0.3183098862,0.0017943646,0.000348713,0.001937862,0.0036399277,0.0021841714,0.0007320096,0.0030939119,0.0027681592,0.0055672455,0.0031348599,0.0010504538,0.0013578562,0.0040400287,0.0036496538,0.0023111512,0.0075633683,0.0039738454,0.0015927593,0.0050802409,0.002349989,0.0046854937,0.0043053496,0.0033314129,0.0046473109,1
1.1145,0.9527754044,0.3183098862,0.0008533001,0.0002644894,0.0026419033,0.0018041561,0.0059380438,0.0002993799,0.0041989636,0.0016092344,0.0029557447,0.0090286745,0.0066408604,0.0001011455,0.0054267482,0.0022711645,0.003361019,0.0044088336,0.0122066163,0.0090976705,0.0055806907,0.0004598403,0.0061531761,0.0030900994,0.0036718225,0.0092697289,1
1.1168,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1277,0.9512825234,0.3183098862,0.0008870095,0.001674433,0.0011563365,0.0019257365,0.0034979855,0.0027461751,0.0020107778,0.0010440884,0.003255882,0.0054565435,0.0058829972,0.0037357145,0.0029835655,0.0015053099,0.000456495,0.0049860328,0.0075997894,0.0081061383,0.0032722681,0.0045832583,0.0041046494,0.0021060995,0.0002082601,0.0036165353,1
1.1424,0.9508768737,0.3183098862,0.0016863903,0.0017979365,0.0013377703,0.0034152402,0.0013311423,0.0031222565,0.0020733329,0.0034526119,0.0052172324,0.0020670466,0.0047843826,0.0046276363,0.0025970716,0.0050151818,0.0071405373,0.0070981738,0.0028971572,0.006838646,0.0083467902,0.0063697912,0.002946879,0.0067518243,0.0080684302,0.0058463542,1
1.1119,0.9525446047,0.3183098862,0.0018901713,0.0010339915,0.0015700596,0.0038268408,0.0012757081,0.0018575429,0.002507406,0.0029751656,0.0058357303,0.0017967231,0.0022914201,0.0028981478,0.0032780398,0.0038551778,0.0019131955,0.0078988352,0.0022586772,0.0030282977,0.0032636303,0.0042684845,0.0038207637,0.004389652,0.0028146148,0.0053666177,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1169,0.952588533,0.3183098862,0.0019332833,0.001041318,0.0024421497,0.0039202161,0.0013488699,0.001894435,0.0039384688,0.005032549,0.0059935733,0.0019031213,0.003129515,0.0030023574,0.0052225111,0.0067663315,0.0017735856,0.0081422854,0.0023651804,0.0037817585,0.0065971879,0.0044936463,0.0061842725,0.0081732265,0.0025306839,0.0058672685,1
1.1323,0.9484221345,0.3183098862,0.0017943646,0.000348713,0.001937862,0.0036399277,0.0021841714,0.0007320096,0.0030939119,0.0027681592,0.0055672455,0.0031348599,0.0010504538,0.0013578562,0.0040400287,0.0036496538,0.0023111512,0.0075633683,0.0039738454,0.0015927593,0.0050802409,0.002349989,0.0046854937,0.0043053496,0.0033314129,0.0046473109,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1342,0.9497062377,0.3183098862,0.0010494294,0.0031199159,0.0016859815,0.0020709054,0.004788807,0.0051601494,0.0028864234,0.0015680566,0.0030456517,0.0075020583,0.0044528938,0.0071324933,0.0042063122,0.0020572478,0.0029883432,0.0039685712,0.010544486,0.0062260579,0.0065299609,0.0089939781,0.0057018017,0.0024240463,0.0043984829,0.0013833076,1
1.133,0.9507784015,0.3183098862,0.0005085094,0.0036923418,0.0006896578,0.0010448855,0.0014131902,0.00573261,0.0011370035,0.0028240954,0.0016409363,0.0020681491,0.0015974891,0.0071049946,0.0015647157,0.0036810537,0.0015802317,0.0023292583,0.0026673418,0.0020951625,0.0018972794,0.0074834959,0.0019631628,0.004179875,0.0019987192,0.0042734474,1
1.1341,0.9507784015,0.3183098862,0.0005085094,0.0036923418,0.0006896578,0.0010448855,0.0014131902,0.00573261,0.0011370035,0.0028240954,0.0016409363,0.0020681491,0.0015974891,0.0071049946,0.0015647157,0.0036810537,0.0015802317,0.0023292583,0.0026673418,0.0020951625,0.0018972794,0.0074834959,0.0019631628,0.004179875,0.0019987192,0.0042734474,1
1.1138,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1254,0.9501683851,0.3183098862,0.0011614939,0.0024362708,0.0019145205,0.0024223555,0.0038685481,0.0040286409,0.0032658167,0.0004702165,0.0038727155,0.0061026106,0.0050587688,0.005573446,0.0047243168,0.0006387494,0.0013143176,0.0055763105,0.0086341859,0.0070200859,0.0058291692,0.0070505997,0.0063220431,0.0007938689,0.0022659871,0.003094601,1
1.1316,0.9516673692,0.3183098862,0.0023032532,0.0003555167,0.0021495014,0.0046629923,0.0007421696,0.0007664163,0.0034482647,0.0022595676,0.007115515,0.0011022014,0.001896225,0.0014556633,0.0045470844,0.002832029,0.0049962427,0.0096541812,0.0016445354,0.0028271235,0.0052986701,0.0025631113,0.0053730786,0.0030198054,0.0067046874,0.0067162662,1
1.1344,0.9512728079,0.3183098862,0.0007010416,0.003714358,0.0014952757,0.0015201706,0.004449163,0.0060064358,0.002360429,0.0038027842,0.0025722112,0.0067575056,0.006029771,0.0079820814,0.0030154001,0.0045731746,0.0014017366,0.0039583913,0.0091167862,0.0082335209,0.0037092832,0.0094419746,0.0033538521,0.0045359422,0.001360234,0.0068210144,1
1.1439,0.9502905881,0.3183098862,0.0007591622,0.0030305186,0.0013610266,0.0016314159,0.0032358455,0.0049048072,0.0021268533,0.002724934,0.0027324719,0.0050190878,0.0070361432,0.0065318945,0.0026674474,0.0033312062,0.0017455351,0.0041689917,0.0069416105,0.0096589755,0.0042631562,0.007762828,0.0028724839,0.0034203371,0.0017979439,0.0092992031,1
1.1168,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1138,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1212,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1362,0.9524166317,0.3183098862,0.0009890045,0.001094264,0.0014473519,0.0020170309,0.0022322364,0.0018941182,0.0022265036,0.0027682169,0.0031087193,0.0032058096,0.0052123236,0.0027906312,0.002703865,0.0037731062,0.0099836418,0.0042577263,0.0040266789,0.0074703406,0.0097072946,0.0038043771,0.0027270656,0.0047022539,0.0123579108,0.0022852952,1
1.1342,0.9497062377,0.3183098862,0.0010494294,0.0031199159,0.0016859815,0.0020709054,0.004788807,0.0051601494,0.0028864234,0.0015680566,0.0030456517,0.0075020583,0.0044528938,0.0071324933,0.0042063122,0.0020572478,0.0029883432,0.0039685712,0.010544486,0.0062260579,0.0065299609,0.0089939781,0.0057018017,0.0024240463,0.0043984829,0.0013833076,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1138,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1138,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1402,0.9484221345,0.3183098862,0.0017943646,0.000348713,0.001937862,0.0036399277,0.0021841714,0.0007320096,0.0030939119,0.0027681592,0.0055672455,0.0031348599,0.0010504538,0.0013578562,0.0040400287,0.0036496538,0.0023111512,0.0075633683,0.0039738454,0.0015927593,0.0050802409,0.002349989,0.0046854937,0.0043053496,0.0033314129,0.0046473109,1
1.1266,0.9507784015,0.3183098862,0.0005085094,0.0036923418,0.0006896578,0.0010448855,0.0014131902,0.00573261,0.0011370035,0.0028240954,0.0016409363,0.0020681491,0.0015974891,0.0071049946,0.0015647157,0.0036810537,0.0015802317,0.0023292583,0.0026673418,0.0020951625,0.0018972794,0.0074834959,0.0019631628,0.004179875,0.0019987192,0.0042734474,1
1.1407,0.9502905881,0.3183098862,0.0007591622,0.0030305186,0.0013610266,0.0016314159,0.0032358455,0.0049048072,0.0021268533,0.002724934,0.0027324719,0.0050190878,0.0070361432,0.0065318945,0.0026674474,0.0033312062,0.0017455351,0.0041689917,0.0069416105,0.0096589755,0.0042631562,0.007762828,0.0028724839,0.0034203371,0.0017979439,0.0092992031,1
1.1168,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1268,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.133,0.9507784015,0.3183098862,0.0005085094,0.0036923418,0.0006896578,0.0010448855,0.0014131902,0.00573261,0.0011370035,0.0028240954,0.0016409363,0.0020681491,0.0015974891,0.0071049946,0.0015647157,0.0036810537,0.0015802317,0.0023292583,0.0026673418,0.0020951625,0.0018972794,0.0074834959,0.0019631628,0.004179875,0.0019987192,0.0042734474,1
1.1383,0.9512728079,0.3183098862,0.0007010416,0.003714358,0.0014952757,0.0015201706,0.004449163,0.0060064358,0.002360429,0.0038027842,0.0025722112,0.0067575056,0.006029771,0.0079820814,0.0030154001,0.0045731746,0.0014017366,0.0039583913,0.0091167862,0.0082335209,0.0037092832,0.0094419746,0.0033538521,0.0045359422,0.001360234,0.0068210144,1
1.1212,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
1.1138,0.9523218357,0.3183098862,0.0009404689,0.001628489,0.0020324924,0.0019149299,0.0010399964,0.0025222542,0.003094806,0.0052238731,0.0029526016,0.0016168925,0.0026586138,0.0031329022,0.0036847629,0.0074859519,0.0115591477,0.0040726495,0.0022606604,0.0037496845,0.0065651723,0.0033594441,0.0035667132,0.0098843412,0.0132856164,0.0086810079,1
